Age,Income,Height,Pets,Hobby,RandomScore,Buy_House
65,43102,155,Cat,Gaming,-75.75088301105562,0
68,35183,185,None,Gaming,-156.17630830419694,0
54,83584,172,Cat,Reading,13.520962572018394,1
58,106772,173,Cat,Traveling,40.83206205133874,1
19,23317,196,Dog,Traveling,34.112272953180856,1
54,68441,164,None,Traveling,7.386317561839932,1
61,31541,191,Dog,Traveling,119.92184651353026,0
59,113881,178,Dog,Traveling,-69.17796104316321,0
59,50931,169,Dog,Reading,-154.03063646900716,1
36,85320,170,Dog,Traveling,32.15655947769553,0
60,138857,183,Dog,Gaming,-78.1667875001117,1
61,39769,179,Dog,Gaming,-20.753637253457903,0
34,85028,197,None,Traveling,101.15209487889938,1
18,48750,199,Cat,Reading,-148.87183814034756,1
21,116508,179,Cat,Reading,-221.24847424858456,1
54,24249,161,Dog,Gaming,-137.6960941059023,1
47,57043,192,Cat,Reading,20.878894860142776,1
63,130294,150,Dog,Traveling,-117.64908963238787,1
47,117074,162,Cat,Traveling,-26.21320568550953,1
46,141316,181,Cat,Gaming,-88.1120763263498,1
63,72935,188,Cat,Traveling,-91.95725376145944,1
38,70248,193,Dog,Traveling,-35.80216837003006,1
20,72942,194,None,Gaming,-100.46664450865408,0
67,61108,158,Dog,Gaming,-61.799135047746425,0
42,49110,157,Dog,Reading,123.3294830651072,1
20,36859,176,None,Traveling,207.36248467719034,0
28,132502,163,Cat,Reading,184.94427214616348,0
56,111649,191,Dog,Gaming,-82.01663005639988,1
63,92425,194,Dog,Gaming,84.63815458851921,0
65,93285,162,Cat,Reading,12.13301305088128,0
54,41284,160,Dog,Gaming,60.13970432019735,0
38,36504,182,Dog,Reading,24.273870009254438,1
62,63501,166,Cat,Gaming,88.33662060087559,1
65,141926,196,None,Traveling,-138.8559566114552,0
31,84657,161,None,Traveling,-63.140557548224095,0
56,91526,191,Dog,Gaming,17.948111829870324,1
59,66835,176,Cat,Reading,-72.91383611228017,1
48,35170,176,None,Traveling,-73.85704929315308,0
57,91250,196,Cat,Traveling,129.57676984545995,1
44,48976,175,None,Gaming,29.038453490593408,0
34,128662,194,Dog,Gaming,60.20242437912317,1
41,62462,198,Cat,Reading,-39.75920815161544,1
52,48040,173,Dog,Gaming,-55.186140220596414,0
36,132534,180,Cat,Gaming,-165.5108424355599,1
51,41200,167,Cat,Traveling,151.96036489394552,0
20,117549,169,None,Gaming,6.109319356307004,0
35,89405,184,None,Traveling,-105.23362287316311,1
48,29455,180,Dog,Reading,73.73880724554762,1
32,35363,169,Cat,Reading,5.3548946001113285,0
64,23026,196,Dog,Reading,-61.36907850220902,0
43,50332,188,None,Traveling,98.47981535185191,1
58,93342,159,None,Reading,42.53095940327971,0
62,119090,173,Cat,Gaming,129.67758359062248,1
34,61694,169,Cat,Reading,4.061147402963113,1
30,22278,175,Dog,Reading,22.540889864693092,0
35,64754,157,Cat,Reading,34.55656334829645,1
29,64216,168,None,Gaming,43.99673039785963,0
39,88346,193,Cat,Reading,110.42975615709312,0
54,34798,158,Cat,Reading,144.88151447354898,0
62,56944,167,Cat,Gaming,-11.028423949862235,1
28,60940,151,Dog,Traveling,32.603108670845586,0
65,81839,189,Dog,Gaming,-63.37791763670043,1
30,104589,199,Dog,Traveling,210.4562302346547,1
53,119832,180,Dog,Reading,-19.618553461078363,0
42,116868,171,None,Gaming,145.30238396217604,0
36,135149,171,Cat,Reading,-16.01097288840841,0
18,137635,174,Cat,Reading,-141.27665713918412,0
31,40369,172,None,Gaming,35.832824610802895,0
19,69424,199,Cat,Traveling,77.73085466978692,0
22,80541,155,Cat,Gaming,-87.22319152727466,1
66,21055,185,None,Gaming,12.46024527499842,0
24,48869,150,Cat,Traveling,56.50232143700986,1
44,21844,178,Cat,Traveling,105.42120192743023,0
48,125732,155,None,Gaming,0.9303968848015909,0
58,101575,182,None,Traveling,-23.74321343874521,1
33,127460,185,Cat,Traveling,-26.263645000719894,1
41,59636,154,None,Reading,91.7320878513739,1
63,133483,190,None,Traveling,46.43616915564787,1
50,73466,153,None,Gaming,80.87241532054755,0
51,50432,155,Dog,Reading,-2.498589496627647,1
23,42351,177,Dog,Reading,-211.18594722902034,0
20,29946,155,None,Gaming,35.30267879006253,1
51,88553,177,Cat,Reading,14.824342567189314,1
28,87895,191,None,Gaming,-77.77651649817686,0
38,106670,166,Dog,Traveling,-13.644672516535334,1
56,83495,192,Dog,Traveling,-44.663294546870276,1
59,32422,186,Cat,Reading,34.05595655439511,1
41,57914,177,Dog,Traveling,49.41767647980605,1
64,50678,156,Dog,Gaming,-35.247447729085415,0
19,70134,174,Dog,Reading,94.18450846214269,0
53,29416,176,Cat,Gaming,-157.6400281459747,0
47,80180,168,None,Gaming,-29.943474892084204,1
44,148855,172,None,Reading,-57.09373614305683,1
24,63857,162,None,Reading,-97.00653841472275,0
18,24561,151,Cat,Reading,132.49164761800566,1
57,146064,152,None,Gaming,-22.42244562488466,1
40,54238,177,None,Gaming,-15.297412098172785,1
24,68567,167,Dog,Traveling,-86.03110917854973,0
34,102757,191,None,Gaming,-44.07937437747172,1
45,31603,178,Dog,Gaming,33.54675306369177,0
37,25418,182,Cat,Traveling,-135.85841385093403,0
48,106374,187,Dog,Traveling,78.90989174623749,0
49,24103,159,Dog,Gaming,-143.6167755111265,1
55,124425,196,None,Reading,-18.32729864871863,0
20,49829,187,None,Traveling,-52.02310858629065,0
34,31973,187,Cat,Traveling,-102.73959280397236,0
60,125926,166,None,Gaming,9.171178761185354,1
37,39466,180,None,Traveling,-53.80792331537509,0
48,130511,169,Dog,Gaming,-83.10121285125794,0
26,100116,196,Dog,Gaming,-33.98981204458502,0
40,113209,175,None,Reading,-20.23879949865584,1
49,90611,164,Cat,Gaming,14.143009716806818,1
41,47671,175,Cat,Gaming,-59.51147866534684,1
26,141031,193,Dog,Traveling,61.273463543911824,0
47,80988,189,None,Traveling,-122.39080336512973,1
38,20671,194,Cat,Traveling,-107.04052439422134,1
69,133342,157,Dog,Traveling,-49.58841619656703,1
40,32680,155,Dog,Reading,-163.95256777622055,1
45,41435,191,Cat,Reading,92.20743114354009,1
63,123318,192,None,Traveling,-17.71232136429103,0
23,31468,181,Dog,Gaming,94.87275239859976,0
37,52708,182,Dog,Reading,115.39538981777442,1
32,128237,157,Dog,Reading,-31.262967362343936,1
67,118804,162,Cat,Gaming,-15.181943838141947,1
69,130508,158,None,Gaming,-133.89887250340072,1
44,29073,155,Cat,Traveling,-66.99563043340953,0
52,57143,158,Cat,Traveling,30.220606083759773,1
38,24801,183,None,Traveling,9.189124333357972,0
57,123426,150,None,Reading,-130.4270800286499,1
69,133007,198,None,Gaming,-60.01249302610182,1
29,56540,154,Cat,Traveling,-46.086708669551065,0
39,63369,179,Dog,Gaming,90.03588831754978,1
22,117420,173,Cat,Reading,32.96671641052117,0
18,56591,161,None,Traveling,153.37974279095133,0
58,75054,159,None,Traveling,9.23280373939491,1
66,44244,182,Cat,Gaming,-149.20936567230993,1
45,37376,153,Cat,Reading,-103.49760351460904,0
20,107366,185,Dog,Traveling,72.7724779037734,1
49,20554,173,Dog,Reading,-63.80541170264158,0
67,78868,158,Cat,Gaming,138.31486022127862,1
55,50478,199,Dog,Traveling,-25.085246976199333,1
29,38186,189,Cat,Reading,1.6489283927909524,0
23,51326,151,None,Gaming,74.4025351838021,1
53,70498,191,None,Reading,129.22561963074926,1
38,130602,164,None,Gaming,-203.63213927280736,0
68,73890,155,None,Traveling,-1.9276219636889387,1
43,90105,188,Dog,Reading,48.257856036538634,1
20,128046,185,Dog,Traveling,-28.77728126632904,0
63,58109,156,Dog,Reading,-25.218389192297746,1
19,109378,186,Dog,Gaming,84.85990782592428,1
60,55357,156,Cat,Traveling,92.40648170654775,0
26,47456,187,Cat,Gaming,98.07000151716427,0
55,141654,155,None,Traveling,27.502638768351456,1
58,51417,162,Cat,Traveling,-63.00487892345732,1
67,129975,188,Cat,Gaming,-174.5132185855361,1
69,78420,185,None,Gaming,-28.174572293264,1
34,77610,183,Dog,Reading,-20.512078894522134,1
38,100519,159,Dog,Traveling,-149.44892470822435,1
38,96840,166,Cat,Traveling,-80.94461438797282,1
60,97960,186,None,Traveling,21.89125962746339,0
58,32383,199,None,Gaming,-83.37047038314398,1
68,55366,166,Cat,Reading,23.486310694168644,1
52,73808,173,Dog,Gaming,7.582484031024264,1
51,35028,166,None,Gaming,-57.06768378839245,0
20,28050,178,Dog,Gaming,-63.69311912293492,1
37,29660,163,Cat,Reading,-197.17287526288825,0
66,101486,158,Cat,Gaming,127.61988322234177,1
39,147746,199,Cat,Traveling,18.68480838531911,1
41,60331,181,Cat,Traveling,64.07814511773145,0
60,41967,161,None,Gaming,15.576928580712519,0
66,78371,182,None,Traveling,-3.8393640210120745,0
46,115975,151,Dog,Traveling,-33.462196162872104,0
29,39876,182,Cat,Gaming,-16.420333561718337,0
52,130750,188,None,Gaming,-61.49219177020628,1
40,57732,180,Cat,Reading,-56.85387497826686,1
31,47514,180,None,Gaming,33.85232640191029,0
48,105382,158,Cat,Traveling,122.34881432754227,1
56,88983,151,Dog,Gaming,135.27657214560327,1
41,73929,158,Dog,Traveling,-61.932565109946545,1
57,137458,198,Cat,Reading,-76.6704632119223,0
68,24620,158,None,Gaming,160.16166870445556,0
51,145426,195,None,Traveling,33.97067009910208,0
56,141330,195,Cat,Reading,-247.01453238002077,0
33,61221,194,Cat,Traveling,29.46165043726503,1
18,68789,169,Cat,Reading,58.53432870126717,0
39,133595,160,Dog,Gaming,133.79506800768416,1
31,126591,162,Dog,Reading,-29.89932819618792,1
52,37210,165,None,Gaming,-34.20418033198464,0
31,69953,178,None,Reading,62.94836818512031,1
67,33849,153,None,Gaming,-50.999645166010886,0
20,76114,178,Cat,Traveling,245.08439162114786,1
23,31600,194,Cat,Traveling,146.88995877991243,0
62,22553,175,None,Reading,64.45025880337482,1
28,127697,158,Cat,Traveling,-218.89110268667946,1
54,146281,196,Cat,Gaming,-35.296628781473075,0
44,101322,156,Cat,Reading,135.958270220308,0
46,38595,150,Cat,Reading,-160.3669872242425,0
28,130745,178,Cat,Gaming,142.8988432473631,1
19,126636,182,None,Traveling,55.18087778163271,1
29,39165,167,Dog,Gaming,-141.06574699810773,0
41,131629,150,Cat,Traveling,51.24493391470043,1
41,88618,166,None,Traveling,-113.95238550155089,1
50,41436,165,None,Reading,-0.5387234159407274,0
35,124721,172,None,Reading,48.38472493429744,0
57,117493,196,None,Gaming,154.872615888995,1
38,98742,188,None,Traveling,-317.3138510632108,1
39,32772,159,Cat,Reading,103.21167488185054,0
36,129558,191,Dog,Reading,137.5886157421708,0
19,113190,167,Cat,Traveling,-109.51598044078284,1
34,118369,172,None,Gaming,63.268180645042726,1
57,40376,173,None,Gaming,71.53945447274931,1
68,142598,153,Cat,Gaming,129.73885552768286,1
21,29815,175,Cat,Reading,95.77262297513484,0
27,54154,184,None,Traveling,-30.520287687577692,0
60,146676,198,Dog,Traveling,-99.76946260411846,1
31,27090,165,Cat,Reading,163.5307182152309,1
31,117424,177,None,Gaming,75.01619957352054,1
43,81052,158,Dog,Traveling,-124.18071629318459,1
28,49490,195,None,Reading,-173.54053931321036,0
42,31898,154,Dog,Reading,-47.31499440998238,0
48,27575,180,Cat,Reading,-74.5307873125279,1
48,47542,154,Cat,Gaming,19.59824556923713,0
48,20098,176,None,Traveling,-55.5621654326461,0
60,56373,154,None,Traveling,37.7477406436271,1
53,113683,176,Cat,Traveling,-41.69324702639352,0
42,50920,193,Dog,Reading,230.9111184143176,1
48,25758,158,Dog,Reading,-135.10278552770686,1
40,137454,167,Dog,Gaming,-58.62044675392215,1
59,60935,188,None,Traveling,86.4194816971672,1
31,135733,179,None,Traveling,-151.9547061247142,0
67,98985,191,Cat,Gaming,-33.83180940334883,1
34,39050,167,Dog,Gaming,21.7398516273355,0
23,128079,153,Cat,Gaming,44.32214784401329,0
22,140637,189,None,Reading,33.47429361651367,0
36,32401,172,None,Reading,49.348444189720496,1
55,145508,163,None,Reading,86.13754879949667,0
60,47785,183,Dog,Traveling,44.90049278723193,0
29,139714,177,None,Reading,30.673694053396073,1
52,94260,173,Cat,Gaming,-82.86310275315584,1
32,37162,173,None,Gaming,-39.847566339947875,1
53,90631,160,None,Traveling,113.17309609225734,0
39,93084,151,None,Traveling,-79.26208914230116,0
30,55955,185,Dog,Gaming,52.945852087639246,0
63,83746,179,Dog,Traveling,132.23932075691587,0
31,127222,170,None,Gaming,-114.96573070775192,1
23,85265,199,Cat,Reading,69.09315690477507,0
28,99212,182,Cat,Traveling,2.229915379531428,0
47,137809,165,Cat,Reading,24.827665922093743,1
20,149126,181,None,Reading,190.4648348018781,0
26,130590,167,Cat,Traveling,-141.41511538319108,0
32,99706,191,Cat,Gaming,-7.370264255116123,0
24,34678,151,Dog,Traveling,178.97459782817367,0
21,20885,185,None,Traveling,-119.30879072279022,1
49,112849,151,None,Traveling,51.104580294833056,1
29,72522,153,Cat,Reading,-14.004829746297975,0
42,93736,184,None,Traveling,52.257219732323065,0
49,101912,187,Dog,Traveling,121.79051735319501,1
32,52899,187,None,Reading,-146.13827118068443,1
47,35470,170,Cat,Gaming,60.37877711115572,0
44,104744,159,Dog,Traveling,13.060440820835526,0
67,53480,180,Dog,Traveling,85.74182373610898,1
25,72941,192,Dog,Traveling,4.667421586428539,1
44,72557,161,Cat,Gaming,59.207304510615224,1
32,66381,188,None,Reading,23.92674202360089,1
23,45834,155,Dog,Gaming,-67.90723820395253,0
66,65158,172,None,Reading,114.57044962689768,0
68,110522,193,Cat,Reading,-112.1424688090595,1
50,108118,199,None,Traveling,33.04261512694326,0
38,26866,177,Dog,Traveling,-5.33759459744366,0
41,102042,152,None,Traveling,28.817952000544878,1
40,71934,178,Dog,Gaming,111.25372528630271,1
57,104973,174,None,Reading,-116.31219384722597,0
31,127777,189,Cat,Reading,-65.57878032980486,0
56,37031,163,Dog,Traveling,-25.24865417796062,1
41,121317,187,Cat,Reading,-96.29805938764217,0
58,80337,194,Cat,Traveling,-4.247437203135183,1
48,138374,182,Cat,Traveling,69.14373108842918,1
60,83052,167,Dog,Traveling,161.7298744370465,1
20,95411,172,None,Gaming,90.53747853253867,1
64,24506,154,Cat,Traveling,-143.37116364243704,0
38,140564,172,Cat,Reading,24.19583034108146,1
37,88267,171,None,Gaming,-55.98051146970623,0
45,77098,167,None,Reading,131.6398875246172,1
54,30578,185,None,Gaming,-103.2274459229457,0
22,135777,154,Dog,Gaming,27.372551094653662,0
33,131744,185,Dog,Reading,-69.30244454623428,1
44,131814,180,Cat,Reading,151.02502832235874,1
40,41804,189,Cat,Traveling,-5.40740102703626,0
49,85942,165,Dog,Traveling,-146.74556273969253,1
47,83333,159,Cat,Traveling,-180.63550513195037,1
23,34228,195,Cat,Gaming,-260.42076105350964,0
24,90517,187,None,Traveling,205.10423350201438,1
32,134808,169,Cat,Reading,-160.02520041565495,1
35,126910,193,Cat,Traveling,-105.37803316543659,1
58,116023,151,None,Reading,-44.383753026847266,1
63,82841,171,Cat,Traveling,167.39984744069315,1
32,90001,178,Cat,Reading,-55.33966527539833,1
20,27959,153,Cat,Gaming,71.92328041889006,0
68,75699,172,Dog,Reading,-46.4028780651493,1
24,109061,174,Dog,Gaming,35.81909787420246,0
60,113472,158,Cat,Reading,107.79539467258637,1
51,38830,176,None,Gaming,-52.699522937003394,1
48,138220,174,Dog,Traveling,78.60279324584049,1
18,48146,153,None,Reading,-14.35161548527455,0
23,102985,178,None,Traveling,-80.96591629911623,0
47,115127,154,Dog,Reading,46.88985544572662,1
20,127201,182,None,Gaming,-13.163548742140557,0
31,118035,170,Dog,Traveling,29.325626319182547,1
68,136653,198,Cat,Gaming,-37.62974227159609,1
22,112367,155,Dog,Traveling,-126.57984195795197,0
60,148134,159,Dog,Gaming,-9.64510913229335,1
40,75915,156,None,Traveling,-49.20535956506185,1
44,56724,186,Dog,Gaming,22.31003165654642,1
21,29726,162,Dog,Reading,20.536696838492645,0
22,58736,180,None,Reading,-42.09348602006845,1
29,98087,192,None,Traveling,-65.53535309470543,0
32,26144,169,None,Traveling,-73.75847590505835,1
50,52097,158,Cat,Gaming,-77.19628375755559,1
43,122144,173,None,Traveling,73.95937211106491,1
24,47609,195,Cat,Traveling,20.572116356192264,0
41,144017,155,Cat,Traveling,-148.72949437469825,1
37,54281,178,None,Gaming,-209.84773453866237,1
58,126067,171,Cat,Gaming,-160.2891459419584,1
42,99703,195,Cat,Reading,19.83495480812753,1
37,46513,168,Dog,Gaming,45.93360944016764,0
34,146851,167,Dog,Traveling,-49.24997865876195,1
44,54794,168,Dog,Traveling,-125.15836829890267,0
53,28814,193,Dog,Traveling,146.41669493247406,0
52,37527,150,None,Reading,-122.36882177757032,0
65,85105,163,None,Reading,-259.42575762657674,1
26,90190,175,Cat,Traveling,-13.942570977677402,1
46,62485,192,Dog,Traveling,75.80920099242739,1
34,44830,187,None,Traveling,-159.92433183007927,0
24,92556,198,Dog,Reading,63.096982067118056,0
65,126689,173,Dog,Gaming,-44.175053813894266,1
30,31901,189,Cat,Reading,-184.99237902897914,0
35,63102,196,None,Gaming,65.19114057643161,1
57,71921,170,Cat,Traveling,60.3388406115574,1
51,137264,181,Cat,Gaming,-99.40205197665288,0
28,46161,197,None,Traveling,12.970114085617586,0
31,39645,180,Cat,Reading,-91.68848785901038,0
69,61754,153,None,Traveling,3.0871745946636198,1
33,30781,193,None,Reading,-6.188468812418037,0
60,106539,177,Dog,Reading,-126.40814688577224,0
36,135892,155,Dog,Traveling,34.874669953718964,1
26,41935,162,Dog,Gaming,-45.26628588747548,0
46,52012,192,Dog,Reading,47.279200766280304,1
26,119947,171,Cat,Reading,104.64926009717995,0
19,76249,177,Dog,Traveling,-95.40006989597126,0
57,133285,176,Dog,Traveling,17.64997248403709,1
24,137461,182,Cat,Traveling,-221.9793220219929,1
53,138844,151,Cat,Reading,67.34604069762462,1
38,125792,157,None,Gaming,158.3958116991513,0
40,129589,195,Dog,Traveling,-16.81719147866273,1
53,94352,184,None,Gaming,-70.05251074743633,1
48,104411,162,Dog,Reading,-41.88920913860106,1
45,124394,193,Cat,Reading,40.27921736354034,1
33,34266,189,None,Traveling,162.01073351852745,0
42,59924,191,Cat,Traveling,58.865439330492705,0
53,35296,193,None,Gaming,-205.04480751984238,0
26,111656,182,Dog,Reading,-119.24851515585044,0
20,87112,173,None,Gaming,36.625966411160036,0
27,36595,161,None,Traveling,-36.05850280803897,0
53,148880,184,Dog,Traveling,56.92446757459193,0
26,143825,170,Cat,Reading,-113.84320528977602,1
18,66924,167,None,Reading,24.63569004418214,1
18,90729,170,None,Gaming,-152.80382337791613,1
26,137867,176,Cat,Reading,-57.25419378426226,1
44,87696,182,Cat,Gaming,26.235397480959953,1
48,143527,182,Cat,Reading,32.57604374649277,1
20,147985,192,None,Gaming,68.64625154116841,0
60,25160,191,Cat,Reading,-93.84808429805037,0
36,126327,180,Cat,Gaming,210.05216114680368,0
50,67675,189,Cat,Gaming,26.308325329576615,0
23,122772,154,None,Reading,51.696078024902214,0
43,49344,195,Dog,Gaming,-81.65826376819372,0
63,53382,158,None,Traveling,-195.16869048139745,1
67,63479,169,Cat,Reading,35.897565139519436,0
60,28935,159,Cat,Gaming,-82.72882045688034,0
69,120179,161,Dog,Traveling,-29.603922393746195,1
67,67612,176,Cat,Reading,13.199456794453138,0
41,75915,196,None,Gaming,-7.596870033615661,1
37,37543,185,None,Traveling,-94.6638787413819,1
69,48717,174,Cat,Gaming,-102.77112449396657,0
69,87384,156,None,Reading,-217.00914318774917,1
59,120062,188,Cat,Gaming,75.21603783446326,1
30,106006,196,Cat,Traveling,119.76644869366342,0
35,130650,181,Dog,Gaming,-126.4910001310152,1
46,56107,175,Dog,Gaming,-8.438773023761541,1
46,43216,199,Dog,Reading,-37.78455223610999,0
58,67678,172,None,Traveling,3.3546162902398193,0
64,47253,198,Cat,Reading,84.03991316688337,0
33,51406,168,Cat,Traveling,65.69469908155253,0
21,49707,156,Cat,Traveling,-62.29023983136809,0
61,149682,175,None,Reading,-107.13056399784963,1
64,70919,183,Cat,Gaming,64.54132532032179,0
47,126033,199,Cat,Traveling,135.95807231184176,1
28,39861,152,Cat,Traveling,-34.57251438277408,1
18,31039,185,Cat,Traveling,-139.13989711256502,0
64,97852,172,Cat,Reading,-41.700159510113785,1
45,142828,164,None,Reading,-29.148324018553808,0
25,138231,191,Cat,Reading,152.49679660931685,0
27,40062,196,Dog,Reading,-19.32080804988195,1
23,94076,161,None,Gaming,-132.26601651565213,0
56,124198,161,None,Traveling,-47.115042003123456,0
45,73309,195,None,Gaming,64.80967967655273,1
55,98986,174,None,Traveling,-162.91864695380863,1
32,49141,173,None,Gaming,15.04093985362977,0
61,102757,192,Dog,Reading,10.81338206850839,1
